18.7817484088681 16.57228112080686
18.20318059843845 16.205602014896765
18.24747218809789 15.886326900808818
18.172676848571395 15.150588595400313
18.614007778957326 16.665465452657543
18.445003076307987 16.44061851873759
18.156967274819728 16.33925084287532
18.57333420941937 15.91880099057229
17.429061663946417 15.620635387939982
18.317700799612062 16.62490290112152
19.198229267605427 16.218977887877724
18.089573302238325 16.613827636645087
18.254261520679343 16.07635459449643
18.524187564055197 15.407924600338072
19.043429338866282 17.151551966491976
19.01656251730754 16.808749640129047
18.831702925248507 16.717499974899013
18.093447968523297 15.860834135200266
18.595407513566816 16.306994389797925
18.367273984899423 15.310132166551059
17.900542375678345 15.452712086617362
18.369444676566246 16.019539731439767
18.276469182966615 15.851764140379832
18.58478585951814 16.259024983258694
18.614575436301987 16.75373843828922
18.51990193243088 16.604714371526637
18.6442876380635 16.0333011072405
18.3841028772234 15.969499057412472
18.027304164518057 15.534948707230214
18.43407733164162 16.645253264432565
18.389926350953186 16.271751448328672
18.428848431911298 16.158305142009542
18.249778007390272 16.405726558853214
18.577716046639217 16.01106591909389
19.00122640737238 16.803128766986937
18.390030929532386 16.122601758820537
18.668378453702363 16.041438893436005
18.409275663636432 16.52080020120148
19.040552315726718 17.053089985849574
17.81649936067884 15.90937071642714
18.197921610966944 15.5548019013664
19.471681495403082 16.452650879708614
18.151208424762654 16.61034814040958
18.886728483056544 16.724078994997097
18.186944852659842 16.122496807023975
18.035449843305187 15.218058863536884
18.6622200994525 16.27484229486981
17.23676681350293 15.4564251577404
18.62354229623674 16.05546310259471
18.307737831240026 16.045600461781724
18.31669372619116 16.30736115819759
18.3467495704173 15.91976661400364
18.273928916672617 16.277235150031483
18.263737041361413 15.73676265655685
18.724813726480974 16.10183622129182
18.81423772295715 16.704598490499116
18.402483439764207 16.468997641643877
16.92667859848362 15.392581302705628
16.271886637028054 15.249794280694166
18.87763254153671 16.366915895713014
18.511696398927473 16.57269955642609
18.38324359256337 16.011809732447155
18.339349831219735 15.53545530948814
18.16714477621984 15.462456011364026
19.735552016839833 17.03210393443181
18.140214448444365 15.418368365117383
18.437762055780656 16.39278824599184
18.613310122561632 16.578223220731658
18.778316478476455 16.242045977184997
18.78059075756281 16.068899618252225
17.703844656992477 15.470247781731336
18.377816548849687 16.099082555280567
18.049533690060763 16.134219736480226
18.619132244260673 15.737565095919821
19.235351742970686 16.614233803021644
18.66960252248216 16.091321997514612
18.96170525587624 15.82955488116514
18.517810539966977 16.39324783399504
18.24301076781864 15.587538011003003
17.939248357200817 16.512408891932495
18.1738475983129 16.76002825439796
18.12098931140045 16.192219280359375
18.41712878569563 16.17444434363805
18.48643050561295 16.28843987777986
18.64899178168446 15.630789937412736
19.394510093885955 15.783828536879827
17.981487977554995 15.723885302901097
18.68967871562096 16.602071954565037
18.597443390821258 16.41954349795925
18.329769878123138 15.543448635871993
18.388367526732726 16.244682699155547
18.301005933342463 15.015894188136086
16.694275555908064 15.073675798845724
18.219080048397913 17.015879148794262
18.538735305938392 16.54284974159787
18.441323637938442 16.709312418551185
18.81180806453835 16.52532466792056
18.139964960651675 15.823040169789225
